sale.date,sales.rep,rep.sex,rep.region,rep.feedback,wine,type,cost,unit.price,units.sold,income,expenses,year
7/11/2014,Vicki Kilkenny,0,West,6,Shiraz,red,6.051,20.17,19,383.23,10.1592,2014
7/12/2014,Karry Noell,0,East,6,Merlot,red,2.229,7.43,10,74.3,4.9875,2014
7/12/2014,Kym Velarde,0,East,6,Cabernet Sauvignon,red,3.624,12.08,20,241.6,7.5075,2014
7/12/2014,Kym Velarde,0,East,6,Shiraz,red,6.051,20.17,18,363.06,12.033,2014
7/12/2014,Clement Arias,1,North,6,Cabernet Sauvignon,red,3.624,13.03,9,117.27,7.22,2014
7/12/2014,Jewel Copas,1,South,4,Riesling,white,2.097,6.87,9,61.83,3.686,2014
7/12/2014,Bianca Suchan,0,West,5,Riesling,white,2.097,6.99,24,167.76,4.9776,2014
7/12/2014,Deloras Mcfetridge,0,West,7,Chardonnay,white,3.15,10.5,19,199.5,5.457,2014
7/12/2014,Deloras Mcfetridge,0,West,5,Sauvignon Blanc,white,2.697,8.99,5,44.95,4.59,2014
7/12/2014,Vicki Kilkenny,0,West,8,Chardonnay,white,3.15,10.5,14,147,5.9058,2014
7/13/2014,Dannette Saltsman,0,Central,7,Sauvignon Blanc,white,2.697,8.56,8,68.48,4.69,2014
7/13/2014,Eura Begay,0,North,5,Cabernet Sauvignon,red,3.624,13.03,9,117.27,6.76,2014
7/13/2014,Mamie Fullington,0,South,5,Merlot,red,2.229,7.31,26,190.06,4.636,2014
7/14/2014,Dannette Saltsman,0,Central,7,Cabernet Sauvignon,red,3.624,11.65,17,198.05,6.19,2014
7/14/2014,Dannette Saltsman,0,Central,6,Pinot Gris,white,3.741,12.04,11,132.44,6.92,2014
7/14/2014,Virgilio Mcelligott,1,Central,7,Pinot Gris,white,3.741,12.04,11,132.44,5.93,2014
7/14/2014,Clement Arias,1,North,8,Chardonnay,white,3.15,11.45,12,137.4,5.9,2014
7/14/2014,Yolando Galicia,0,North,7,Merlot,red,2.229,8.38,18,150.84,5.11,2014
7/14/2014,Jewel Copas,1,South,8,Cabernet Sauvignon,red,3.624,11.96,6,71.76,5.3485,2014
7/15/2014,Dannette Saltsman,0,Central,4,Riesling,white,2.097,6.56,11,72.16,4.18,2014
7/15/2014,Kym Velarde,0,East,7,Chardonnay,white,3.15,10.5,23,241.5,7.0245,2014
7/15/2014,Kym Velarde,0,East,5,Pinot Gris,white,3.741,12.47,5,62.35,6.7305,2014
7/15/2014,Clement Arias,1,North,6,Chardonnay,white,3.15,11.45,6,68.7,5.95,2014
7/15/2014,Eura Begay,0,North,6,Riesling,white,2.097,7.94,20,158.8,4.28,2014
7/15/2014,Tori Hastie,0,South,6,Chardonnay,white,3.15,10.38,12,124.56,5.7475,2014
7/16/2014,Lolita Wass,0,Central,6,Cabernet Sauvignon,red,3.624,11.65,13,151.45,6.18,2014
7/16/2014,Aiko Hamsher,0,East,7,Cabernet Sauvignon,red,3.624,12.08,14,169.12,7.518,2014
7/16/2014,Aiko Hamsher,0,East,6,Merlot,red,2.229,7.43,14,104.02,4.704,2014
7/16/2014,Ben Gerry,1,East,5,Pinot Gris,white,3.741,12.47,14,174.58,8.064,2014
7/16/2014,Karry Noell,0,East,5,Shiraz,red,6.051,20.17,16,322.72,10.5525,2014
7/16/2014,Clement Arias,1,North,5,Merlot,red,2.229,8.38,11,92.18,4.18,2014
7/16/2014,Shameka Mertes,0,North,7,Cabernet Sauvignon,red,3.624,13.03,21,273.63,6.76,2014
7/16/2014,Tori Hastie,0,South,7,Sauvignon Blanc,white,2.697,8.87,32,283.84,6.916,2014
7/17/2014,Nilda Hypolite,0,Central,5,Merlot,red,2.229,7,17,119,4.78,2014
7/17/2014,Kym Velarde,0,East,6,Pinot Gris,white,3.741,12.47,5,62.35,6.4995,2014
7/17/2014,Kym Velarde,0,East,5,Sauvignon Blanc,white,2.697,8.99,18,161.82,6.321,2014
7/17/2014,Eura Begay,0,North,6,Merlot,red,2.229,8.38,14,117.32,4.92,2014
7/17/2014,Tori Hastie,0,South,6,Cabernet Sauvignon,red,3.624,11.96,12,143.52,5.719,2014
7/17/2014,Vicki Kilkenny,0,West,7,Merlot,red,2.229,7.43,9,66.87,3.825,2014
7/18/2014,Nilda Hypolite,0,Central,6,Pinot Gris,white,3.741,12.04,9,108.36,5.65,2014
7/18/2014,Aiko Hamsher,0,East,8,Sauvignon Blanc,white,2.697,8.99,11,98.89,5.1765,2014
7/18/2014,Yolando Galicia,0,North,5,Merlot,red,2.229,8.38,16,134.08,5.02,2014
7/18/2014,Mamie Fullington,0,South,7,Merlot,red,2.229,7.31,5,36.55,3.3915,2014
7/19/2014,Aiko Hamsher,0,East,6,Merlot,red,2.229,7.43,21,156.03,4.893,2014
7/19/2014,Aiko Hamsher,0,East,8,Merlot,red,2.229,7.43,25,185.75,5.3655,2014
7/19/2014,Yolando Galicia,0,North,3,Chardonnay,white,3.15,11.45,17,194.65,5.98,2014
7/19/2014,Yolando Galicia,0,North,6,Merlot,red,2.229,8.38,7,58.66,4.18,2014
7/19/2014,Jewel Copas,1,South,7,Cabernet Sauvignon,red,3.624,11.96,13,155.48,5.8235,2014
7/19/2014,Jewel Copas,1,South,7,Pinot Gris,white,3.741,12.35,20,247,6.2985,2014
7/19/2014,Mamie Fullington,0,South,5,Sauvignon Blanc,white,2.697,8.87,15,133.05,4.6075,2014
7/19/2014,Bianca Suchan,0,West,7,Cabernet Sauvignon,red,3.624,12.08,7,84.56,5.6916,2014
7/19/2014,Bianca Suchan,0,West,5,Merlot,red,2.229,7.43,29,215.47,6.2118,2014
7/20/2014,Karry Noell,0,East,5,Merlot,red,2.229,7.43,17,126.31,4.9875,2014
7/20/2014,Kym Velarde,0,East,6,Pinot Gris,white,3.741,12.47,30,374.1,7.938,2014
7/20/2014,Shameka Mertes,0,North,7,Merlot,red,2.229,8.38,12,100.56,4.39,2014
7/20/2014,Jewel Copas,1,South,6,Chardonnay,white,3.15,10.38,15,155.7,5.092,2014
7/21/2014,Aiko Hamsher,0,East,6,Merlot,red,2.229,7.43,17,126.31,5.0715,2014
7/21/2014,Kym Velarde,0,East,5,Pinot Gris,white,3.741,12.47,9,112.23,5.8905,2014
7/22/2014,Aiko Hamsher,0,East,6,Cabernet Sauvignon,red,3.624,12.08,13,157.04,6.468,2014
7/22/2014,Karry Noell,0,East,7,Chardonnay,white,3.15,10.5,26,273,6.468,2014
7/22/2014,Eura Begay,0,North,7,Riesling,white,2.097,7.94,17,134.98,5.2,2014
7/22/2014,Shameka Mertes,0,North,6,Pinot Gris,white,3.741,13.42,16,214.72,6.76,2014
7/22/2014,Mamie Fullington,0,South,6,Shiraz,red,6.051,20.05,12,240.6,9.3765,2014
7/22/2014,Deloras Mcfetridge,0,West,6,Merlot,red,2.229,7.43,32,237.76,5.6814,2014
7/22/2014,Lesia Belt,0,West,7,Cabernet Sauvignon,red,3.624,12.08,6,72.48,5.5488,2014
7/23/2014,Nilda Hypolite,0,Central,7,Chardonnay,white,3.15,10.07,10,100.7,5.46,2014
7/23/2014,Aiko Hamsher,0,East,6,Merlot,red,2.229,7.43,25,185.75,5.9535,2014
7/23/2014,Clement Arias,1,North,6,Shiraz,red,6.051,21.12,17,359.04,11.37,2014
7/23/2014,Eura Begay,0,North,5,Cabernet Sauvignon,red,3.624,13.03,4,52.12,6.07,2014
7/23/2014,Eura Begay,0,North,5,Merlot,red,2.229,8.38,25,209.5,4.65,2014
7/23/2014,Mamie Fullington,0,South,6,Pinot Gris,white,3.741,12.35,16,197.6,7.3815,2014
7/23/2014,Lesia Belt,0,West,5,Merlot,red,2.229,7.43,14,104.02,4.5084,2014
7/24/2014,Clement Arias,1,North,6,Chardonnay,white,3.15,11.45,14,160.3,5.99,2014
7/24/2014,Clement Arias,1,North,4,Sauvignon Blanc,white,2.697,9.94,12,119.28,5,2014
7/24/2014,Yolando Galicia,0,North,6,Merlot,red,2.229,8.38,6,50.28,3.32,2014
7/24/2014,Lesia Belt,0,West,7,Merlot,red,2.229,7.43,18,133.74,4.743,2014
7/25/2014,Aiko Hamsher,0,East,8,Cabernet Sauvignon,red,3.624,12.08,9,108.72,7.203,2014
7/25/2014,Mamie Fullington,0,South,5,Chardonnay,white,3.15,10.38,12,124.56,5.7,2014
7/25/2014,Bianca Suchan,0,West,4,Riesling,white,2.097,6.99,19,132.81,4.641,2014
7/26/2014,Lolita Wass,0,Central,5,Pinot Gris,white,3.741,12.04,17,204.68,6.66,2014
7/26/2014,Aiko Hamsher,0,East,7,Merlot,red,2.229,7.43,13,96.59,4.851,2014
7/26/2014,Ben Gerry,1,East,8,Pinot Gris,white,3.741,12.47,15,187.05,7.035,2014
7/26/2014,Kym Velarde,0,East,5,Chardonnay,white,3.15,10.5,28,294,6.8565,2014
7/26/2014,Eura Begay,0,North,7,Sauvignon Blanc,white,2.697,9.94,39,387.66,7.42,2014
7/26/2014,Jewel Copas,1,South,6,Merlot,red,2.229,7.31,16,116.96,4.2085,2014
7/26/2014,Bianca Suchan,0,West,9,Cabernet Sauvignon,red,3.624,12.08,16,193.28,7.293,2014
7/26/2014,Deloras Mcfetridge,0,West,5,Chardonnay,white,3.15,10.5,10,105,6.2424,2014
7/26/2014,Deloras Mcfetridge,0,West,5,Chardonnay,white,3.15,10.5,20,210,6.3138,2014
7/26/2014,Lesia Belt,0,West,8,Pinot Gris,white,3.741,12.47,18,224.46,7.8642,2014
7/27/2014,Aiko Hamsher,0,East,7,Chardonnay,white,3.15,10.5,16,168,6.1635,2014
7/27/2014,Mamie Fullington,0,South,7,Merlot,red,2.229,7.31,16,116.96,4.883,2014
7/27/2014,Tori Hastie,0,South,5,Shiraz,red,6.051,20.05,18,360.9,8.151,2014
7/27/2014,Deloras Mcfetridge,0,West,6,Chardonnay,white,3.15,10.5,14,147,5.6712,2014
7/28/2014,Clement Arias,1,North,7,Shiraz,red,6.051,21.12,14,295.68,10.38,2014
7/28/2014,Tori Hastie,0,South,5,Shiraz,red,6.051,20.05,14,280.7,9.8515,2014
7/29/2014,Dannette Saltsman,0,Central,7,Riesling,white,2.097,6.56,17,111.52,3.93,2014
7/29/2014,Dannette Saltsman,0,Central,6,Sauvignon Blanc,white,2.697,8.56,18,154.08,5.3,2014
7/29/2014,Ben Gerry,1,East,5,Merlot,red,2.229,7.43,15,111.45,4.662,2014
7/29/2014,Clement Arias,1,North,6,Cabernet Sauvignon,red,3.624,13.03,25,325.75,8.42,2014
7/29/2014,Eura Begay,0,North,7,Merlot,red,2.229,8.38,5,41.9,3.48,2014
7/29/2014,Shameka Mertes,0,North,3,Merlot,red,2.229,8.38,12,100.56,4.19,2014
7/29/2014,Tori Hastie,0,South,7,Cabernet Sauvignon,red,3.624,11.96,14,167.44,6.2605,2014
7/29/2014,Bianca Suchan,0,West,6,Cabernet Sauvignon,red,3.624,12.08,18,217.44,6.783,2014
7/29/2014,Bianca Suchan,0,West,7,Chardonnay,white,3.15,10.5,23,241.5,6.7218,2014
7/29/2014,Bianca Suchan,0,West,6,Pinot Gris,white,3.741,12.47,23,286.81,7.7724,2014
7/29/2014,Vicki Kilkenny,0,West,8,Merlot,red,2.229,7.43,31,230.33,7.6908,2014
7/30/2014,Lolita Wass,0,Central,6,Pinot Gris,white,3.741,12.04,11,132.44,6.21,2014
7/30/2014,Aiko Hamsher,0,East,5,Sauvignon Blanc,white,2.697,8.99,27,242.73,7.287,2014
7/30/2014,Ben Gerry,1,East,5,Merlot,red,2.229,7.43,14,104.02,4.5465,2014
7/30/2014,Clement Arias,1,North,7,Chardonnay,white,3.15,11.45,18,206.1,5.15,2014
7/30/2014,Yolando Galicia,0,North,5,Shiraz,red,6.051,21.12,11,232.32,10.97,2014
7/30/2014,Bianca Suchan,0,West,5,Pinot Gris,white,3.741,12.47,21,261.87,6.834,2014
7/31/2014,Karry Noell,0,East,5,Pinot Gris,white,3.741,12.47,19,236.93,7.077,2014
7/31/2014,Shameka Mertes,0,North,5,Cabernet Sauvignon,red,3.624,13.03,15,195.45,7.4,2014
7/31/2014,Lavera Mccallie,0,South,5,Chardonnay,white,3.15,10.38,11,114.18,6.061,2014
7/31/2014,Lesia Belt,0,West,7,Shiraz,red,6.051,20.17,7,141.19,10.8528,2014
8/1/2014,Ben Gerry,1,East,6,Merlot,red,2.229,7.43,12,89.16,4.347,2014
8/1/2014,Kym Velarde,0,East,5,Cabernet Sauvignon,red,3.624,12.08,15,181.2,6.9195,2014
8/1/2014,Clement Arias,1,North,7,Pinot Gris,white,3.741,13.42,11,147.62,6.1,2014
8/1/2014,Shameka Mertes,0,North,7,Merlot,red,2.229,8.38,18,150.84,4.1,2014
8/1/2014,Tori Hastie,0,South,7,Cabernet Sauvignon,red,3.624,11.96,9,107.64,5.529,2014
8/1/2014,Deloras Mcfetridge,0,West,6,Merlot,red,2.229,7.43,13,96.59,4.1514,2014
8/2/2014,Aiko Hamsher,0,East,6,Chardonnay,white,3.15,10.5,11,115.5,6.258,2014
8/2/2014,Eura Begay,0,North,5,Merlot,red,2.229,8.38,14,117.32,4.56,2014
8/2/2014,Shameka Mertes,0,North,7,Merlot,red,2.229,8.38,15,125.7,4.51,2014
8/2/2014,Jewel Copas,1,South,7,Cabernet Sauvignon,red,3.624,11.96,11,131.56,6.6025,2014
8/2/2014,Mamie Fullington,0,South,5,Chardonnay,white,3.15,10.38,8,83.04,4.807,2014
8/3/2014,Aiko Hamsher,0,East,7,Riesling,white,2.097,6.99,14,97.86,5.061,2014
8/3/2014,Clement Arias,1,North,7,Cabernet Sauvignon,red,3.624,13.03,15,195.45,7.09,2014
8/3/2014,Clement Arias,1,North,7,Shiraz,red,6.051,21.12,32,675.84,12.05,2014
8/3/2014,Lavera Mccallie,0,South,5,Shiraz,red,6.051,20.05,7,140.35,8.873,2014
8/4/2014,Dannette Saltsman,0,Central,6,Chardonnay,white,3.15,10.07,16,161.12,6.8,2014
8/4/2014,Karry Noell,0,East,5,Merlot,red,2.229,7.43,22,163.46,5.124,2014
8/4/2014,Lesia Belt,0,West,6,Merlot,red,2.229,7.43,19,141.17,5.2122,2014
8/5/2014,Clement Arias,1,North,5,Chardonnay,white,3.15,11.45,10,114.5,6.09,2014
8/5/2014,Shameka Mertes,0,North,5,Sauvignon Blanc,white,2.697,9.94,14,139.16,4.71,2014
8/5/2014,Tori Hastie,0,South,6,Chardonnay,white,3.15,10.38,8,83.04,4.712,2014
8/7/2014,Lolita Wass,0,Central,6,Merlot,red,2.229,7,23,161,4.84,2014
8/7/2014,Clement Arias,1,North,5,Chardonnay,white,3.15,11.45,20,229,6.33,2014
8/7/2014,Clement Arias,1,North,7,Merlot,red,2.229,8.38,15,125.7,4.38,2014
8/7/2014,Eura Begay,0,North,7,Cabernet Sauvignon,red,3.624,13.03,25,325.75,7.43,2014
8/7/2014,Jewel Copas,1,South,7,Chardonnay,white,3.15,10.38,12,124.56,5.6715,2014
8/7/2014,Jewel Copas,1,South,9,Sauvignon Blanc,white,2.697,8.87,14,124.18,5.586,2014
8/7/2014,Lavera Mccallie,0,South,7,Sauvignon Blanc,white,2.697,8.87,19,168.53,5.8425,2014
8/7/2014,Tori Hastie,0,South,7,Merlot,red,2.229,7.31,32,233.92,5.7665,2014
8/7/2014,Tori Hastie,0,South,5,Merlot,red,2.229,7.31,25,182.75,4.4935,2014
8/8/2014,Lolita Wass,0,Central,7,Cabernet Sauvignon,red,3.624,11.65,15,174.75,6.49,2014
8/8/2014,Nilda Hypolite,0,Central,4,Chardonnay,white,3.15,10.07,16,161.12,5.89,2014
8/8/2014,Virgilio Mcelligott,1,Central,4,Chardonnay,white,3.15,10.07,16,161.12,6.55,2014
8/8/2014,Virgilio Mcelligott,1,Central,6,Pinot Gris,white,3.741,12.04,26,313.04,7.5,2014
8/8/2014,Aiko Hamsher,0,East,6,Chardonnay,white,3.15,10.5,26,273,7.245,2014
8/8/2014,Ben Gerry,1,East,5,Merlot,red,2.229,7.43,11,81.73,4.9035,2014
8/8/2014,Kym Velarde,0,East,5,Merlot,red,2.229,7.43,12,89.16,4.4205,2014
8/8/2014,Eura Begay,0,North,7,Merlot,red,2.229,8.38,2,16.76,3.52,2014
8/8/2014,Shameka Mertes,0,North,8,Chardonnay,white,3.15,11.45,25,286.25,6.61,2014
8/8/2014,Shameka Mertes,0,North,5,Merlot,red,2.229,8.38,9,75.42,4.01,2014
8/9/2014,Dannette Saltsman,0,Central,6,Pinot Gris,white,3.741,12.04,20,240.8,7.26,2014
8/9/2014,Eura Begay,0,North,5,Pinot Gris,white,3.741,13.42,8,107.36,6,2014
8/9/2014,Jewel Copas,1,South,7,Merlot,red,2.229,7.31,9,65.79,3.5055,2014
8/9/2014,Lavera Mccallie,0,South,4,Chardonnay,white,3.15,10.38,6,62.28,4.94,2014
8/9/2014,Lavera Mccallie,0,South,6,Shiraz,red,6.051,20.05,6,120.3,8.778,2014
8/9/2014,Tori Hastie,0,South,7,Sauvignon Blanc,white,2.697,8.87,14,124.18,4.598,2014
8/9/2014,Bianca Suchan,0,West,6,Merlot,red,2.229,7.43,11,81.73,4.4574,2014
8/10/2014,Deloras Mcfetridge,0,West,7,Chardonnay,white,3.15,10.5,5,52.5,5.0592,2014
8/11/2014,Dannette Saltsman,0,Central,6,Sauvignon Blanc,white,2.697,8.56,17,145.52,5.18,2014
8/11/2014,Lolita Wass,0,Central,9,Merlot,red,2.229,7,15,105,4.65,2014
8/11/2014,Aiko Hamsher,0,East,6,Sauvignon Blanc,white,2.697,8.99,17,152.83,5.334,2014
8/11/2014,Ben Gerry,1,East,6,Sauvignon Blanc,white,2.697,8.99,18,161.82,5.5125,2014
8/11/2014,Karry Noell,0,East,6,Shiraz,red,6.051,20.17,25,504.25,9.387,2014
8/11/2014,Kym Velarde,0,East,6,Sauvignon Blanc,white,2.697,8.99,18,161.82,5.355,2014
8/11/2014,Clement Arias,1,North,7,Merlot,red,2.229,8.38,8,67.04,5.03,2014
8/11/2014,Clement Arias,1,North,4,Merlot,red,2.229,8.38,18,150.84,5.84,2014
8/11/2014,Deloras Mcfetridge,0,West,6,Riesling,white,2.097,6.99,11,76.89,4.7634,2014
8/12/2014,Aiko Hamsher,0,East,5,Sauvignon Blanc,white,2.697,8.99,16,143.84,5.019,2014
8/12/2014,Clement Arias,1,North,6,Pinot Gris,white,3.741,13.42,19,254.98,8.05,2014
8/13/2014,Aiko Hamsher,0,East,7,Cabernet Sauvignon,red,3.624,12.08,21,253.68,7.6545,2014
8/13/2014,Aiko Hamsher,0,East,7,Merlot,red,2.229,7.43,22,163.46,5.0925,2014
8/13/2014,Ben Gerry,1,East,5,Merlot,red,2.229,7.43,16,118.88,4.83,2014
8/13/2014,Ben Gerry,1,East,5,Merlot,red,2.229,7.43,26,193.18,5.9115,2014
8/13/2014,Kym Velarde,0,East,5,Cabernet Sauvignon,red,3.624,12.08,11,132.88,7.6965,2014
8/13/2014,Kym Velarde,0,East,6,Merlot,red,2.229,7.43,24,178.32,6.027,2014
8/13/2014,Kym Velarde,0,East,7,Merlot,red,2.229,7.43,16,118.88,5.229,2014
8/13/2014,Clement Arias,1,North,6,Riesling,white,2.097,7.94,19,150.86,4.87,2014
8/13/2014,Eura Begay,0,North,8,Merlot,red,2.229,8.38,14,117.32,4.31,2014
8/13/2014,Lavera Mccallie,0,South,7,Cabernet Sauvignon,red,3.624,11.96,10,119.6,5.814,2014
8/14/2014,Dannette Saltsman,0,Central,6,Cabernet Sauvignon,red,3.624,11.65,5,58.25,5.55,2014
8/14/2014,Virgilio Mcelligott,1,Central,6,Chardonnay,white,3.15,10.07,17,171.19,6.48,2014
8/14/2014,Aiko Hamsher,0,East,6,Sauvignon Blanc,white,2.697,8.99,11,98.89,4.368,2014
8/14/2014,Shameka Mertes,0,North,5,Merlot,red,2.229,8.38,19,159.22,5.2,2014
8/14/2014,Deloras Mcfetridge,0,West,4,Chardonnay,white,3.15,10.5,23,241.5,6.222,2014
8/14/2014,Vicki Kilkenny,0,West,6,Chardonnay,white,3.15,10.5,23,241.5,6.7626,2014
8/15/2014,Dannette Saltsman,0,Central,5,Riesling,white,2.097,6.56,11,72.16,4.05,2014
8/15/2014,Lolita Wass,0,Central,6,Cabernet Sauvignon,red,3.624,11.65,31,361.15,7.75,2014
8/15/2014,Virgilio Mcelligott,1,Central,6,Merlot,red,2.229,7,10,70,4.02,2014
8/15/2014,Karry Noell,0,East,6,Chardonnay,white,3.15,10.5,7,73.5,5.817,2014
8/15/2014,Eura Begay,0,North,6,Merlot,red,2.229,8.38,20,167.6,5.29,2014
8/15/2014,Shameka Mertes,0,North,4,Pinot Gris,white,3.741,13.42,9,120.78,6.64,2014
8/15/2014,Yolando Galicia,0,North,6,Merlot,red,2.229,8.38,15,125.7,4.59,2014
8/15/2014,Jewel Copas,1,South,6,Chardonnay,white,3.15,10.38,11,114.18,5.5195,2014
8/15/2014,Bianca Suchan,0,West,7,Merlot,red,2.229,7.43,11,81.73,4.1106,2014
8/15/2014,Bianca Suchan,0,West,6,Pinot Gris,white,3.741,12.47,16,199.52,7.2114,2014
8/15/2014,Deloras Mcfetridge,0,West,5,Riesling,white,2.097,6.99,8,55.92,3.6618,2014
8/15/2014,Vicki Kilkenny,0,West,6,Riesling,white,2.097,6.99,22,153.78,5.7528,2014
8/16/2014,Lolita Wass,0,Central,8,Merlot,red,2.229,7,16,112,4.34,2014
8/16/2014,Aiko Hamsher,0,East,6,Merlot,red,2.229,7.43,28,208.04,6.3105,2014
8/16/2014,Ben Gerry,1,East,5,Merlot,red,2.229,7.43,12,89.16,4.389,2014
8/16/2014,Eura Begay,0,North,6,Merlot,red,2.229,8.38,18,150.84,5.21,2014
8/16/2014,Eura Begay,0,North,6,Merlot,red,2.229,8.38,15,125.7,5.22,2014
8/16/2014,Eura Begay,0,North,6,Riesling,white,2.097,7.94,24,190.56,5.43,2014
8/16/2014,Jewel Copas,1,South,6,Pinot Gris,white,3.741,12.35,10,123.5,6.498,2014
8/16/2014,Lesia Belt,0,West,6,Merlot,red,2.229,7.43,22,163.46,4.794,2014
8/17/2014,Dannette Saltsman,0,Central,5,Riesling,white,2.097,6.56,2,13.12,3.44,2014
8/18/2014,Lolita Wass,0,Central,7,Cabernet Sauvignon,red,3.624,11.65,12,139.8,6.89,2014
8/18/2014,Nilda Hypolite,0,Central,7,Shiraz,red,6.051,19.74,23,454.02,10.07,2014
8/18/2014,Ben Gerry,1,East,6,Merlot,red,2.229,7.43,20,148.6,4.641,2014
8/18/2014,Clement Arias,1,North,6,Chardonnay,white,3.15,11.45,9,103.05,5.9,2014
8/19/2014,Lolita Wass,0,Central,8,Chardonnay,white,3.15,10.07,12,120.84,6.38,2014
8/19/2014,Ben Gerry,1,East,6,Sauvignon Blanc,white,2.697,8.99,12,107.88,5.1345,2014
8/19/2014,Lavera Mccallie,0,South,5,Merlot,red,2.229,7.31,20,146.2,4.3225,2014
8/19/2014,Lavera Mccallie,0,South,7,Merlot,red,2.229,7.31,36,263.16,5.073,2014
8/20/2014,Aiko Hamsher,0,East,6,Pinot Gris,white,3.741,12.47,15,187.05,7.6545,2014
8/20/2014,Ben Gerry,1,East,7,Merlot,red,2.229,7.43,19,141.17,4.704,2014
8/20/2014,Kym Velarde,0,East,7,Chardonnay,white,3.15,10.5,16,168,6.804,2014
8/20/2014,Kym Velarde,0,East,6,Shiraz,red,6.051,20.17,20,403.4,11.5185,2014
8/20/2014,Kym Velarde,0,East,6,Shiraz,red,6.051,20.17,16,322.72,13.251,2014
8/20/2014,Mamie Fullington,0,South,8,Merlot,red,2.229,7.31,18,131.58,4.7215,2014
8/20/2014,Tori Hastie,0,South,6,Merlot,red,2.229,7.31,4,29.24,3.6195,2014
8/20/2014,Bianca Suchan,0,West,7,Pinot Gris,white,3.741,12.47,11,137.17,6.4668,2014
8/20/2014,Deloras Mcfetridge,0,West,6,Chardonnay,white,3.15,10.5,14,147,5.967,2014
8/20/2014,Lesia Belt,0,West,6,Merlot,red,2.229,7.43,23,170.89,4.743,2014
8/21/2014,Nilda Hypolite,0,Central,5,Chardonnay,white,3.15,10.07,17,171.19,5.49,2014
8/21/2014,Bianca Suchan,0,West,7,Shiraz,red,6.051,20.17,9,181.53,9.5778,2014
8/22/2014,Dannette Saltsman,0,Central,8,Sauvignon Blanc,white,2.697,8.56,4,34.24,4.33,2014
8/22/2014,Eura Begay,0,North,6,Chardonnay,white,3.15,11.45,9,103.05,5.43,2014
8/22/2014,Shameka Mertes,0,North,6,Chardonnay,white,3.15,11.45,10,114.5,5.9,2014
8/22/2014,Deloras Mcfetridge,0,West,5,Chardonnay,white,3.15,10.5,19,199.5,5.9262,2014
8/22/2014,Lesia Belt,0,West,5,Merlot,red,2.229,7.43,10,74.3,4.2738,2014
8/23/2014,Aiko Hamsher,0,East,3,Sauvignon Blanc,white,2.697,8.99,19,170.81,5.691,2014
8/23/2014,Eura Begay,0,North,6,Merlot,red,2.229,8.38,17,142.46,4.48,2014
8/23/2014,Yolando Galicia,0,North,7,Sauvignon Blanc,white,2.697,9.94,9,89.46,4.94,2014
8/23/2014,Yolando Galicia,0,North,6,Shiraz,red,6.051,21.12,13,274.56,9.36,2014
8/23/2014,Lavera Mccallie,0,South,7,Cabernet Sauvignon,red,3.624,11.96,17,203.32,7.106,2014
8/23/2014,Tori Hastie,0,South,6,Cabernet Sauvignon,red,3.624,11.96,5,59.8,5.6905,2014
8/23/2014,Tori Hastie,0,South,5,Chardonnay,white,3.15,10.38,10,103.8,5.3295,2014
8/23/2014,Bianca Suchan,0,West,6,Merlot,red,2.229,7.43,18,133.74,4.8654,2014
8/23/2014,Lesia Belt,0,West,6,Chardonnay,white,3.15,10.5,20,210,6.8952,2014
8/23/2014,Vicki Kilkenny,0,West,6,Chardonnay,white,3.15,10.5,17,178.5,6.1098,2014
8/23/2014,Vicki Kilkenny,0,West,6,Merlot,red,2.229,7.43,12,89.16,4.794,2014
8/24/2014,Eura Begay,0,North,7,Chardonnay,white,3.15,11.45,12,137.4,5.3,2014
8/25/2014,Aiko Hamsher,0,East,7,Chardonnay,white,3.15,10.5,8,84,6.048,2014
8/25/2014,Aiko Hamsher,0,East,5,Merlot,red,2.229,7.43,14,104.02,4.6095,2014
8/25/2014,Kym Velarde,0,East,6,Chardonnay,white,3.15,10.5,9,94.5,4.6515,2014
8/25/2014,Kym Velarde,0,East,5,Merlot,red,2.229,7.43,20,148.6,5.586,2014
8/25/2014,Deloras Mcfetridge,0,West,5,Merlot,red,2.229,7.43,10,74.3,4.233,2014
8/26/2014,Aiko Hamsher,0,East,6,Cabernet Sauvignon,red,3.624,12.08,14,169.12,7.917,2014
8/26/2014,Kym Velarde,0,East,6,Chardonnay,white,3.15,10.5,28,294,6.195,2014
8/26/2014,Jewel Copas,1,South,7,Merlot,red,2.229,7.31,19,138.89,4.94,2014
8/26/2014,Tori Hastie,0,South,6,Cabernet Sauvignon,red,3.624,11.96,18,215.28,5.947,2014
8/26/2014,Tori Hastie,0,South,4,Chardonnay,white,3.15,10.38,15,155.7,5.263,2014
8/26/2014,Deloras Mcfetridge,0,West,5,Chardonnay,white,3.15,10.5,19,199.5,6.1404,2014
8/28/2014,Lolita Wass,0,Central,7,Sauvignon Blanc,white,2.697,8.56,8,68.48,4.55,2014
8/28/2014,Tori Hastie,0,South,6,Merlot,red,2.229,7.31,16,116.96,4.1705,2014
8/28/2014,Lesia Belt,0,West,7,Riesling,white,2.097,6.99,11,76.89,4.4982,2014
8/28/2014,Vicki Kilkenny,0,West,8,Cabernet Sauvignon,red,3.624,12.08,10,120.8,6.7524,2014
8/29/2014,Nilda Hypolite,0,Central,7,Merlot,red,2.229,7,32,224,6.47,2014
8/29/2014,Virgilio Mcelligott,1,Central,6,Chardonnay,white,3.15,10.07,10,100.7,5.32,2014
